params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split0_f1_score,split1_f1_score,split2_f1_score,split3_f1_score,split4_f1_score,mean_test_score,std_test_score,mean_f1_score,std_f1_score,rank_test_score
"N=3, G=50, K=5",0.9837397933006287,0.9837397933006287,0.9756097197532654,0.9837397933006287,0.9756097197532654,0.983739837398374,0.983739837398374,0.9756911000475122,0.9838451366441375,0.9756911000475122,0.9804877638816833,0.003982906352467841,0.9805414023071819,0.003960441860566338,49.0
"N=8, G=5, K=3",0.9756097197532654,0.9756097197532654,0.9837397933006287,0.9918698668479919,0.9756097197532654,0.9755235383753208,0.9756911000475122,0.9836215359057615,0.9918411794584403,0.9753359007274283,0.9804877638816833,0.006504058837890625,0.9804026509028926,0.006524991402873814,49.0
"N=1, G=5, K=3",0.9837397933006287,0.9756097197532654,0.9837397933006287,0.9837397933006287,0.9756097197532654,0.9836215359057615,0.9753359007274283,0.983739837398374,0.983739837398374,0.9753359007274283,0.9804877638816833,0.003982906352467841,0.9803546024314732,0.004097980465449987,49.0
"N=7, G=10, K=5",0.9918698668479919,0.9999999403953552,0.9999999403953552,0.9674796462059021,0.9430893659591675,0.9918411794584403,1.0,1.0,0.9669788904048688,0.9428882562090817,0.9804877519607544,0.022175904153716616,0.9803416652144781,0.02230004788185105,54.0
"N=9, G=3, K=3",0.9674796462059021,0.9756097197532654,0.9918698668479919,0.9918698668479919,0.9674796462059021,0.967243071811523,0.9756911000475122,0.9918970333491707,0.9918411794584403,0.9676902732882751,0.9788617491722107,0.011028168317059118,0.9788725315909842,0.011029344638150421,55.0
"N=5, G=10, K=5",0.9918698668479919,0.9837397933006287,0.9837397933006287,0.9837397933006287,0.9512194991111755,0.9918411794584403,0.9836215359057615,0.983739837398374,0.9836215359057615,0.9512195121951219,0.9788617491722107,0.014175267598603913,0.9788087201726918,0.014153810084346088,55.0
"N=9, G=50, K=5",0.9756097197532654,0.9999999403953552,0.9756097197532654,0.9837397933006287,0.9593495726585388,0.9753359007274283,1.0,0.9756911000475122,0.983739837398374,0.9594851667458537,0.9788617491722107,0.013209805946258844,0.9788504009838336,0.013179964480580387,55.0
"N=6, G=20, K=3",0.9756097197532654,0.9756097197532654,0.9837397933006287,0.9837397933006287,0.9756097197532654,0.9756911000475122,0.9758396977909172,0.983739837398374,0.983739837398374,0.9756911000475122,0.9788617491722107,0.003982906352467841,0.9789403145365381,0.003919169636471149,55.0
"N=3, G=10, K=5",0.9756097197532654,0.9837397933006287,0.9837397933006287,0.9674796462059021,0.9837397933006287,0.9756911000475122,0.9838451366441375,0.983739837398374,0.9676902732882751,0.983739837398374,0.9788617491722107,0.006504058837890625,0.9789412369553345,0.006438150944779103,55.0
"N=1, G=10, K=3",0.9918698668479919,0.9593495726585388,0.9837397933006287,0.9837397933006287,0.9674796462059021,0.9918411794584403,0.9599505308380012,0.983739837398374,0.9836215359057615,0.967243071811523,0.977235734462738,0.011948719057403523,0.9772792310824199,0.01179002078046971,60.0
