params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split0_f1_score,split1_f1_score,split2_f1_score,split3_f1_score,split4_f1_score,mean_test_score,std_test_score,mean_f1_score,std_f1_score,rank_test_score
"N=9, G=3, K=3",0.9166666865348816,0.9250000715255737,0.9083333611488342,0.8833333849906921,0.9166666865348816,0.9160272804774083,0.9245482247891715,0.9085061805992038,0.8824381926683718,0.9157142857142857,0.9100000381469726,0.01433720757740958,0.9094468328496882,0.014429045470863091,57.0
"N=5, G=10, K=3",0.9250000715255737,0.9250000715255737,0.9166666865348816,0.8833333849906921,0.8916667103767395,0.9242894793076429,0.9247619047619047,0.9167832167832167,0.883103351168685,0.8906403589999289,0.9083333849906922,0.01748015353146402,0.9079156622042757,0.01757622359202625,59.0
"N=6, G=50, K=5",0.9416667222976685,0.8833333849906921,0.9250000715255737,0.9000000357627869,0.8916667103767395,0.9414814814814816,0.882,0.9247619047619047,0.8992327365728899,0.8910141024732477,0.9083333849906922,0.02173068138883024,0.9076980450579046,0.022103849403650705,59.0
"N=1, G=3, K=5",0.9500000476837158,0.9166666865348816,0.8916667103767395,0.8833333849906921,0.9000000357627869,0.9497737556561087,0.9165023936919178,0.8915677043074977,0.8828054298642535,0.9001398601398601,0.9083333730697631,0.02357022463465927,0.9081578287319276,0.02359568314432691,61.0
"N=2, G=3, K=5",0.8916667103767395,0.9250000715255737,0.9083333611488342,0.9166666865348816,0.8916667103767395,0.8901998710509349,0.9249314875974984,0.9085061805992038,0.916289592760181,0.8910141024732477,0.9066667079925537,0.013333337008964335,0.906188246896213,0.013744831014167952,62.0
"N=8, G=3, K=5",0.9083333611488342,0.9333333969116211,0.9333333969116211,0.9166666865348816,0.8416666984558105,0.9074649191537859,0.9332019149535342,0.9334265734265734,0.916289592760181,0.8401666785383575,0.9066667079925537,0.03391165917256094,0.9061099357664864,0.03445039506208377,62.0
"N=3, G=20, K=5",0.9000000357627869,0.9000000357627869,0.9250000715255737,0.9083333611488342,0.9000000357627869,0.8992327365728899,0.8995475113122171,0.9247619047619047,0.9077811636312098,0.8992327365728899,0.9066667079925537,0.009718266378677232,0.9061112105702224,0.009882773842105756,62.0
"N=4, G=3, K=5",0.9416667222976685,0.8083333969116211,0.9166666865348816,0.9166666865348816,0.9250000715255737,0.9413152859471334,0.8038112522686025,0.9166666666666666,0.916289592760181,0.9247619047619047,0.9016667127609252,0.04755113598652312,0.9005689404808976,0.04922172307870126,65.0
"N=7, G=10, K=5",0.9250000715255737,0.8833333849906921,0.9416667222976685,0.8750000596046448,0.8750000596046448,0.9242894793076429,0.883103351168685,0.9417116044540935,0.8750962952587716,0.8748858126624974,0.9000000596046448,0.02788866945090129,0.8998173085703381,0.027806774453607675,66.0
"N=2, G=10, K=3",0.9250000715255737,0.9083333611488342,0.9083333611488342,0.8583333492279053,0.9000000357627869,0.9245482247891715,0.9077811636312098,0.908042328042328,0.8564152159896842,0.8992327365728899,0.9000000357627869,0.02236069399153876,0.8992039338050567,0.022912417469811333,67.0
